Region,Maker,Model,Model year,Supplier
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2018,"KYB Steering (Thailand) Co., Ltd."
ASEAN?India?Korea,Nissan,Navara (Thailand),2018,"KYB Steering (Thailand) Co., Ltd."
Japan,Nissan,Infiniti Q70,2018,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti Q70L,2018,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Subaru,WRX STI,2018,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
ASEAN?India?Korea,Tata,GenX Nano (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
ASEAN?India?Korea,Tata,Indica (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
ASEAN?India?Korea,Tata,Indigo (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
ASEAN?India?Korea,Tata,Nexon (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
ASEAN?India?Korea,Tata,Safari Storme (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
ASEAN?India?Korea,Tata,Sumo Gold (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
ASEAN?India?Korea,Tata,Zest (India),2018,JTEKT India Limited - Bawai Plant (Formerly JTEKT Sona Automotive India Ltd.)
Europe,Daimler,Mercedes-AMG GT Roadster (Germany),2017,Bosch (Robert Bosch GmbH)
China,Dongfeng Nissan,Venucia D50 (FF) (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
China,Dongfeng Nissan,Venucia R50 (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,Dongfeng Nissan,Venucia R50X (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda Accord (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda City (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda Crider (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda Crosstour (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda Fit (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda Odyssey (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Honda,Honda Vezel (FF) (China),2017,"Roki Suzhou Co., Ltd."
China,GAC Mitsubishi,Mitsubishi ASX (FF) (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
China,GAC Mitsubishi,Mitsubishi Pajero Sport (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
Americas,GM,Buick Enclave (USA),2017,Rheinmetall AG
Americas,GM,Chevrolet Express (USA),2017,Nexteer Automotive Group Ltd.
Americas,GM,Chevrolet Express (USA),2017,Nexteer Automotive Group Ltd.
Americas,GM,GMC Savana (USA),2017,Nexteer Automotive Group Ltd.
Americas,GM,GMC Savana (USA),2017,Nexteer Automotive Group Ltd.
Americas,GM,GMC Sierra HD (USA),2017,Nexteer Automotive Group Ltd.
Americas,GM,Chevrolet Silverado HD (USA),2017,Nexteer Automotive Group Ltd.
Americas,GM,Cadillac XTS (Canada),2017,Nexteer Automotive Group Ltd.
Europe,Porsche,Cayenne (Germany),2017,Robert Bosch Automotive Steering GmbH
China,SAIC Volkswagen,Skoda Fabia (FF) (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
China,SAIC Volkswagen,Volkswagen Lavida (FF) (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
China,SAIC Volkswagen,Volkswagen Passat (FF) (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
China,Soueast,Mitsubishi Lancer (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
China,Soueast,Mitsubishi Zinger (China),2017,KYB Industrial Machinery (Zhenjiang) Ltd.
Europe,Volkswagen,Touareg (Slovakia),2017,Robert Bosch Automotive Steering GmbH
China,Brilliance,Junjie FSV (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Fuxin Lanye Technology Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,Brilliance,Junjie FSV (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,Brilliance,Junjie FSV (China),2016,Yuyao Gongchuang Brake Components Factory
China,Brilliance,Junjie FSV (China),2016,Yuyao Gongchuang Brake Components Factory
China,Brilliance,Junjie FSV (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Fuxin Lanye Technology Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,BYD,S7 (FF) (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,BYD,S7 (FF) (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,BYD,S7 (FF) (China),2016,Yuyao Gongchuang Brake Components Factory
China,BYD,S7 (FF) (China),2016,Yuyao Gongchuang Brake Components Factory
China,BYD,S7 (FF) (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
Japan,Daihatsu,Atrai Wagon,2016,KYB Corporation
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Fuxin Lanye Technology Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,Yuyao Gongchuang Brake Components Factory
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,Yuyao Gongchuang Brake Components Factory
China,Dongfeng Passenger Vehicle,Aeolus S30 (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Fuxin Lanye Technology Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,FAW Car,Mazda 6 (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,FAW Car,Mazda 6 (China),2016,Yuyao Gongchuang Brake Components Factory
China,FAW Car,Mazda 6 (China),2016,Yuyao Gongchuang Brake Components Factory
China,FAW Car,Mazda 6 (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Fuxin Lanye Technology Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,FAW Car,Bestune B70 (FF) (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,FAW Car,Bestune B70 (FF) (China),2016,Yuyao Gongchuang Brake Components Factory
China,FAW Car,Bestune B70 (FF) (China),2016,Yuyao Gongchuang Brake Components Factory
China,FAW Car,Bestune B70 (FF) (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,FAW Haima,Haima Family M5 (FF) (China),2016,Yuyao Gongchuang Brake Components Factory
China,FAW Haima,Haima Family M5 (FF) (China),2016,Yuyao Gongchuang Brake Components Factory
China,FAW Haima,Haima Family M5 (FF) (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
Americas,GM,GMC Canyon (USA),2016,JTEKT Corporation
Americas,GM,GMC Sierra HD (USA),2016,Nexteer Automotive Group Ltd.
Americas,GM,Chevrolet Silverado HD (USA),2016,Nexteer Automotive Group Ltd.
Americas,GM,Cadillac XTS (Canada),2016,Nexteer Automotive Group Ltd.
Americas,GM,Cadillac XTS (Canada),2016,Nexteer Automotive Group Ltd.
Japan,Mazda,Biante,2016,JTEKT Corporation
Japan,Mazda,CX-9,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Premacy,2016,JTEKT Corporation
Japan,Mitsubishi,Delica D:5,2016,KYB Corporation
Japan,Mitsubishi,Pajero,2016,KYB Corporation
Japan,Nissan,Cima Hybrid,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Elgrand,2016,JTEKT Corporation
Japan,Nissan,Fairlady Z,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,GT-R,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,NV350 Caravan Wagon,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti Q50,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti Q60,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti Q70,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti QX50,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti QX70,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Infiniti QX80,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Skyline,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Skyline 200GT-t,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Teana,2016,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
China,SAIC GM Wuling,Wuling Hongguang (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,SAIC GM Wuling,Wuling Hongguang (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Changshu Jinhua Machinery Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Fuxin Dare Automotive Parts Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Fuxin Lanye Technology Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Jinzhou Huayi Precision Co., Ltd. (Formerly Jinzhou Huayi Spinning Technology Co., Ltd.)"
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Shanghai Leaf Blade Machine Manufacturing Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Yuhuan Dahong Auto Steering Pump Parts Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Yuhuan Jiaheng Machinery Co., Ltd."
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,Yuyao Gongchuang Brake Components Factory
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,Yuyao Gongchuang Brake Components Factory
China,SAIC Passenger Vehicle,Roewe 350 (China),2016,"Zhejiang Qibo Machinery Co., Ltd."
Japan,Suzuki,Escudo 2.4,2016,KYB Corporation
Japan,Suzuki,Jimny Sierra,2016,KYB Corporation
Japan,Toyota,Century,2016,JTEKT Corporation
Japan,Toyota,Hiace Wagon,2016,JTEKT Corporation
Japan,Toyota,Land Cruiser,2016,JTEKT Corporation
Japan,Toyota,Land Cruiser Prado,2016,JTEKT Corporation
Japan,Toyota,Lexus LX,2016,JTEKT Corporation
Japan,Toyota,Lexus RX,2016,JTEKT Corporation
Americas,Toyota,Tacoma (USA),2016,JTEKT Sales Deutschland GmbH (Formerly Koyo Deutschland GmbH)
Europe,Volkswagen,Phaeton (Germany),2016,GEIGER Automotive GmbH
Americas,GM,GMC Sierra HD (USA),2015,Nexteer Automotive Group Ltd.
Americas,GM,Chevrolet Silverado HD (USA),2015,Nexteer Automotive Group Ltd.
Americas,GM,Cadillac XTS (Canada),2015,Nexteer Automotive Group Ltd.
Americas,GM,Cadillac XTS (Canada),2015,Nexteer Automotive Group Ltd.
Americas,Toyota,Tacoma (Mexico),2015,JTEKT Corporation
China,Zhongxing,Admiral A9 (China),2015,"Changchun Dare Automobile Parts Co., Ltd. (Formerly Changchun FAWSN Dare Automobile Parts Co., Ltd.)"
China,Zhongxing,Grandtiger G3 (China),2015,"Changchun Dare Automobile Parts Co., Ltd. (Formerly Changchun FAWSN Dare Automobile Parts Co., Ltd.)"
China,Zhongxing,Grandtiger TUV (China),2015,"Changchun Dare Automobile Parts Co., Ltd. (Formerly Changchun FAWSN Dare Automobile Parts Co., Ltd.)"
China,Beijing Hyundai,Hyundai Accent (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai Avante (FF) (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai Elantra HDC (FF) (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai i30 (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai ix35 (FF) (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai Mistra (FF) (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai Molnca (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai Santa Fe (FF) (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
China,Beijing Hyundai,Hyundai Sonata (FF) (China),2014,"Beijing Daeseung Precision Auto Parts Co., Ltd."
