Region,Maker,Model,Model year,Supplier
China,Li Auto,Li L7 (4WD) (China),2023,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,Li Auto,Li L7 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,Li Auto,Li L8 (4WD) (China),2023,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,Li Auto,Li L8 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,Li Auto,Li L9 (4WD) (China),2023,"Hunan Meihu Intelligent Manufacturing Co., Ltd. (Formerly Hunan Oil Pump Co., Ltd.)"
China,Li Auto,Li L9 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
Europe,Peugeot,308 (France),2023,Pricol Ltd.
China,SAIC GM,Chevrolet Blazer (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Chevrolet Blazer 48V Mild Hybrid (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Chevrolet Blazer Redline 48V Mild Hybrid (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Chevrolet Blazer RS 48V Mild Hybrid (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Century (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac CT4 (FR) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Enclave (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Enclave (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Enclave Avenir (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision Plus (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision Plus (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision Plus Avenir (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision S (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision S (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision S Avenir (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Envision S GS (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Chevrolet Equinox RS 48V Mild Hybrid (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Chevrolet Equinox RS 48V Mild Hybrid (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick GL8 Avenir 48V Mild Hybrid (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick GL8 ES Luzun (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick GL8 Land-based Business Class (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac GT4 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac GT4 (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick LaCrosse (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick LaCrosse Avenir (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Chevrolet Malibu XL (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Regal (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Buick Regal GS (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac XT4 (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac XT5 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac XT5 (FF) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SAIC GM,Cadillac XT6 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SERES,AITO Wenjie M7 (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SERES,AITO Wenjie M7 (RR) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
China,SERES,AITO Wenjie M9 REEV (4WD) (China),2023,"Ningbo Shenglong Automotive Powertrain System Co., Ltd."
ASEAN?India?Korea,Suzuki,Ciaz (Thailand),2023,"Yamada Somboon Co., Ltd."
Japan,Suzuki,Swift,2023,"Yamada Manufacturing Co., Ltd."
ASEAN?India?Korea,Suzuki,Swift (Thailand),2023,"Yamada Somboon Co., Ltd."
Japan,Suzuki,Wagon R SMILE,2023,Denso Corporation
Japan,Toyota,Corolla Sport,2023,Denso Corporation
Japan,Toyota,Corolla Sport Hybrid,2023,Denso Corporation
Americas,Volkswagen,Atlas (USA),2023,SHW AG
