Region,Maker,Model,Model year,Supplier
China,FAW Toyota,Toyota Corolla Cross (FF) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota Corolla Hybrid (FF) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota RAV4 (4WD) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota RAV4 (FF) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota RAV4 Hybrid (4WD) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota RAV4 Hybrid (FF) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota RAV4 Hybrid E+ (4WD) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
China,FAW Toyota,Toyota RAV4 Hybrid E+ (FF) (China),2022,"Tianjin Zhongxing Automotive Components Co., Ltd."
Americas,Honda,Civic Sedan (Canada),2022,Mubea Inc.
ASEAN?India?Korea,Hyundai,IONIQ 5 (Korea),2022,"Hyundai Mobis Co., Ltd."
China,Li Auto,Li L9 (4WD) (China),2022,"Zhejiang Meili High Technology Co., Ltd."
Europe,Mercedes-Benz,GLC (Germany),2022,Mubea Motorkomponenten GmbH
Europe,Mercedes-Benz,GLC (Germany),2022,Mubea Motorkomponenten GmbH
Europe,Mercedes-Benz,S-Class (Germany),2022,Sogefi S.p.A.
Japan,Mitsubishi,Delica D:5,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Eclipse Cross,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Eclipse Cross PHEV,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK Space,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK Wagon,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK X,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,eK X Space,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Outlander,2022,"Kyoritsu Seiki Co., Ltd."
Japan,Mitsubishi,Outlander PHEV,2022,"Kyoritsu Seiki Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Outlander PHEV (Thailand),2022,"Kyoritsu Seiki (Thailand) Co., Ltd."
Japan,Mitsubishi,Outlander Sport,2022,"Kyoritsu Seiki Co., Ltd."
