Region,Maker,Model,Model year,Supplier
ASEAN?India?Korea,Honda,City (Thailand),2023,"ATA Casting Technology Co., Ltd."
ASEAN?India?Korea,Honda,Civic (Thailand),2023,"ATA Casting Technology Co., Ltd."
Americas,Honda,Civic Hatchback (USA),2023,"Hitachi Astemo Americas, Inc. (Formerly  Hitachi Automotive Systems Americas, Inc.)"
Americas,Honda,Civic Sedan (Canada),2023,"Hitachi Astemo Americas, Inc. (Formerly  Hitachi Automotive Systems Americas, Inc.)"
Americas,Honda,Civic Sedan (Canada),2023,"Hitachi Astemo Canada, Inc. (Formerly Showa Canada Inc.)"
Japan,Honda,Civic Type R,2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,CR-V (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,CR-V (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,CR-V Hybrid (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,CR-V Hybrid (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Japan,Honda,Fit,2023,JTEKT Corporation
Japan,Honda,Fit e:HEV,2023,JTEKT Corporation
Japan,Honda,Freed,2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Freed,2023,NSK Ltd.
Japan,Honda,Freed +,2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Freed +,2023,NSK Ltd.
Japan,Honda,Freed + Hybrid,2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Freed + Hybrid,2023,NSK Ltd.
Japan,Honda,Freed Hybrid,2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Freed Hybrid,2023,NSK Ltd.
Americas,Honda,HR-V (Mexico),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,HR-V (Mexico),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
ASEAN?India?Korea,Honda,HR-V (Thailand),2023,"ATA Casting Technology Co., Ltd."
Americas,Honda,Acura Integra (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,Acura Integra (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,Acura Integra Type S (USA),2023,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Japan,Honda,N-BOX,2023,NSK Ltd.
Japan,Honda,N-BOX Custom,2023,NSK Ltd.
Japan,Honda,N-ONE,2023,NSK Ltd.
Japan,Honda,N-VAN,2023,NSK Ltd.
Japan,Honda,N-WGN,2023,NSK Ltd.
Japan,Honda,N-WGN Custom,2023,NSK Ltd.
Americas,Honda,Passport (USA),2023,"NSK Steering Systems America, Inc. - Dyersburg"
Americas,Honda,Pilot (USA),2023,Robert Bosch Automotive Steering LLC
Americas,Honda,Pilot (USA),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,Honda,Ridgeline (USA),2023,"NSK Steering Systems America, Inc. - Dyersburg"
Japan,Honda,Step WGN,2023,NSK Ltd.
Japan,Honda,Step WGN e:HEV,2023,NSK Ltd.
Japan,Honda,Vezel,2023,"ATA Casting Technology Japan Co., Ltd."
Japan,Honda,Vezel,2023,JTEKT Corporation
Japan,Honda,Vezel e:HEV,2023,JTEKT Corporation
ASEAN?India?Korea,Hyundai,IONIQ 5 (Korea),2023,"Hyundai Mobis Co., Ltd."
Americas,Hyundai,Santa Cruz (USA),2023,HL Mando Corporation (Formerly Mando Corporation)
ASEAN?India?Korea,Isuzu,N-Series (Thailand),2023,"ATA Casting Technology Co., Ltd."
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV400 (India),2023,JTEKT India Limited (Formerly Sona Koyo Steering Systems Ltd.)
ASEAN?India?Korea,Maruti Suzuki,Grand Vitara (India),2023,JTEKT India Limited (Formerly Sona Koyo Steering Systems Ltd.)
Japan,Mazda,CX-30,2023,JTEKT Corporation
Japan,Mazda,CX-90,2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Scrum Truck,2023,JTEKT Corporation
Europe,Mercedes-Benz,EQC (Germany),2023,Robert Bosch Automotive Steering Kft.
Europe,Mercedes-Benz,EQE (Germany),2023,ZF Friedrichshafen AG
Europe,Mercedes-Benz,EQV (Spain),2023,Robert Bosch Automotive Steering Kft.
Japan,Mitsubishi,Delica Mini,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Mitsubishi,eK Space,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Mitsubishi,eK Wagon,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Mitsubishi,eK X,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Mitsubishi,eK X EV,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Mitsubishi,eK X Space,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Mitsubishi,Minicab Truck,2023,JTEKT Corporation
Japan,Mitsubishi,Outlander PHEV,2023,"Keeper Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Pajero Sport (Thailand),2023,"ATA Casting Technology Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2023,"ATA Casting Technology Co., Ltd."
ASEAN?India?Korea,Nissan,Almera (Thailand),2023,"ATA Casting Technology Co., Ltd."
Americas,Nissan,Altima (USA),2023,"JTEKT Automotive North America, Inc. - Vonore Plant (Formerly JTEKT Automotive Tennessee-Vonore, Inc.)"
Japan,Nissan,Dayz,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Nissan,Dayz Highway Star,2023,"Akashi-Kikai Industry Co., Ltd."
ASEAN?India?Korea,Nissan,Navara (Thailand),2023,"ATA Casting Technology Co., Ltd."
Japan,Nissan,NT100 Clipper,2023,JTEKT Corporation
Japan,Nissan,Roox,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Nissan,Roox Highway Star,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Nissan,Sakura,2023,"Akashi-Kikai Industry Co., Ltd."
Europe,Renault,Megane E-TECH Electric (France),2023,JTEKT Corporation
Japan,Subaru,Chiffon,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Chiffon Custom,2023,"Akashi-Kikai Industry Co., Ltd."
Americas,Subaru,Crosstrek (USA),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,Subaru,Impreza (USA),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Japan,Subaru,Justy,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Pleo +,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,REX,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Sambar Dias,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Sambar Truck,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Sambar Van,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Stella,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Subaru,Stella Custom,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Suzuki,Carry,2023,JTEKT Corporation
Japan,Suzuki,Super Carry,2023,JTEKT Corporation
Japan,Toyota,C+pod,2023,"Yamada Manufacturing Co., Ltd."
Japan,Toyota,Copen GR Sport,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,JPN Taxi,2023,JTEKT Corporation
Japan,Toyota,Passo,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Pixis Epoch,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Pixis Joy F,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Pixis Truck,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Pixis Van,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Raize,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Raize Hybrid,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Roomy,2023,"Akashi-Kikai Industry Co., Ltd."
Japan,Toyota,Lexus RZ450e,2023,JTEKT Corporation
ASEAN?India?Korea,Toyota,Townace Truck (Indonesia),2023,"Akashi-Kikai Industry Co., Ltd."
ASEAN?India?Korea,Toyota,Townace Van (Indonesia),2023,"Akashi-Kikai Industry Co., Ltd."
ASEAN?India?Korea,Toyota,Urban Cruiser Hyryder (India),2023,JTEKT India Limited (Formerly Sona Koyo Steering Systems Ltd.)
Japan,Toyota,Yaris Cross,2023,NSK Ltd.
Japan,Toyota,Yaris Cross Hybrid,2023,NSK Ltd.
Americas,Volkswagen,Atlas (USA),2023,Bosch (Robert Bosch LLC)
Americas,Volkswagen,Atlas (USA),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,Volkswagen,Atlas Cross Sport (USA),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Europe,Volkswagen,Golf (Germany),2023,Bosch (Robert Bosch GmbH)
Americas,Volkswagen,Jetta (Mexico),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,Volkswagen,Taos (Mexico),2023,Robert Bosch Mexico S.A. de C.V.
Americas,Volkswagen,Taos (Mexico),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,Volkswagen,Tiguan (Mexico),2023,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Europe,Volta Trucks,Volta Zero (Austria),2023,ZF Friedrichshafen AG
Europe,BMW,i4 (Germany),2022,thyssenkrupp AG (Formerly ThyssenKrupp AG)
Europe,BMW,i4 eDrive40 (Germany),2022,JTEKT Corporation
Americas,BMW,X3 (USA),2022,JTEKT Corporation
China,BMW Brilliance,BMW iX3 (RR) (China),2022,JTEKT Corporation
Japan,Daihatsu,Atrai,2022,"Akashi-Kikai Industry Co., Ltd."
Japan,Daihatsu,Mira Tocot,2022,"Akashi-Kikai Industry Co., Ltd."
Americas,Dodge,Durango (USA),2022,Nexteer Automotive Ltd. - Saginaw
Americas,Ford,Bronco (USA),2022,Nexteer Automotive Group Ltd.
Americas,Ford,Mustang (USA),2022,Nexteer Automotive - Queretaro Plant
Americas,GM,Cadillac CT4 (USA),2022,Bosch (Robert Bosch LLC)
Americas,GM,Cadillac CT5 (USA),2022,Bosch (Robert Bosch LLC)
Americas,GM,GMC Hummer EV (USA),2022,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,GM,Chevrolet Malibu (USA),2022,Bosch (Robert Bosch LLC)
Americas,GM,BrightDrop Zevo 600 (Canada),2022,Rongtai Industrial Development Le?n S. de R.L. de C.V.
Americas,Honda,Civic Hatchback (USA),2022,"Hitachi Astemo Americas, Inc. (Formerly  Hitachi Automotive Systems Americas, Inc.)"
Americas,Honda,Civic Sedan (Canada),2022,"Hitachi Astemo Americas, Inc. (Formerly  Hitachi Automotive Systems Americas, Inc.)"
Americas,Honda,CR-V (USA),2022,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Japan,Honda,Freed,2022,NSK Ltd.
Japan,Honda,Freed +,2022,NSK Ltd.
Japan,Honda,Freed + Hybrid,2022,NSK Ltd.
Japan,Honda,Freed Hybrid,2022,NSK Ltd.
Americas,Honda,HR-V (Mexico),2022,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,Acura Integra (USA),2022,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Americas,Honda,Acura Integra Type S (USA),2022,"Hitachi Astemo Americas, Inc. - Blanchester Plant (Formerly American Showa, Inc. - Blanchester Plant)"
Japan,Honda,N-BOX,2022,NSK Ltd.
Japan,Honda,N-BOX Custom,2022,NSK Ltd.
Japan,Honda,N-ONE,2022,NSK Ltd.
Japan,Honda,N-VAN,2022,NSK Ltd.
Americas,Honda,Pilot (USA),2022,NSK Ltd.
Japan,Honda,Vezel,2022,JTEKT Corporation
Japan,Honda,Vezel e:HEV,2022,JTEKT Corporation
ASEAN?India?Korea,Hyundai,Genesis G70 (Korea),2022,"Hyundai Mobis Co., Ltd."
Americas,Hyundai,Santa Cruz (USA),2022,HL Mando Corporation (Formerly Mando Corporation)
Americas,Hyundai,Santa Fe (USA),2022,"MOBIS Alabama, LLC."
Americas,Hyundai,Tucson (USA),2022,HL Mando Corporation (Formerly Mando Corporation)
Americas,Jeep,Cherokee (USA),2022,Bosch (Robert Bosch LLC)
Americas,Jeep,Grand Cherokee (USA),2022,Nexteer Automotive Ltd. - Saginaw
Americas,Kia,K5 (USA),2022,"Hyundai Mobis Co., Ltd."
