Region,Maker,Model,Model year,Supplier
Europe,Fiat,Punto (Italy),2011,FPT Industrial S.p.A.
Europe,Fiat,Punto (Italy),2011,FPT Industrial S.p.A.
Europe,Fiat,Qubo (Turkiye),2011,FPT Industrial S.p.A.
Europe,Lamborghini,Aventador (Italy),2011,Dana Graziano S.R.L. (Formerly Oerlikon Graziano S.p.A.)
Europe,Lamborghini,Gallardo (Italy),2011,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Lamborghini,Gallardo (Italy),2011,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Japan,Mazda,Titan,2011,Isuzu
Japan,Mazda,Titan,2011,Isuzu
Japan,Nissan,Atlas F24,2011,ZF Friedrichshafen AG
Japan,Nissan,Atlas H43,2011,Isuzu
Japan,Nissan,Atlas H43,2011,Isuzu
Europe,Nissan,Cabstar (Spain),2011,ZF Friedrichshafen AG
Europe,Nissan,Primastar (Spain),2011,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Opel,Corsa 1.2i (Germany),2011,ZF Friedrichshafen AG
Europe,Opel,Vivaro (UK),2011,ZF Friedrichshafen AG
Europe,Peugeot,107 (Czech Republic),2011,PSA Peugeot Citroen
Europe,Peugeot,3008 (France),2011,PSA Peugeot Citroen
Europe,Peugeot,3008 Hybrid (France),2011,PSA Peugeot Citroen
Europe,Peugeot,308 (France),2011,PSA Peugeot Citroen
Europe,Peugeot,5008 (France),2011,PSA Peugeot Citroen
Europe,Peugeot,508 (France),2011,PSA Peugeot Citroen
Europe,Peugeot,508 (France),2011,PSA Peugeot Citroen
Europe,Peugeot,Bipper Tepee (Turkiye),2011,PSA Peugeot Citroen
Europe,Peugeot,Partner Tepee (Spain),2011,PSA Peugeot Citroen
Europe,Renault,Trafic (UK),2011,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Renault,Twingo (Slovenia),2011,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,smart,fortwo (France),2011,Magna PT B.V. & Co. KG (Formerly Getrag B.V. & Co. KG)
Europe,Toyota,Auris (UK),2011,Aisin (Formerly Aisin AI)
Europe,Toyota,Auris (UK),2011,Aisin (Formerly Aisin AI)
Europe,Toyota,Aygo (Czech Republic),2011,Aisin (Formerly Aisin AI)
Japan,Toyota,Lexus LFA,2011,Aisin (Formerly Aisin AI)
China,Chery,Riich G5 (China),2010,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Citroen,C4 (France),2010,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Peugeot,508 (France),2010,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Japan,Suzuki,Swift,2009 FMS,Aisin (Formerly Aisin AI)
Japan,Suzuki,Swift,2009 FMS,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Auris,2009 FMS,Aisin (Formerly Aisin AI)
Japan,Toyota,Auris,2009 FMS,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Toyota,Aygo (Czech Republic),2009 FMS,Aisin (Formerly Aisin AI)
Europe,Toyota,Aygo (Czech Republic),2009 FMS,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Toyota,Corolla Verso (Turkiye),2009 FMS,Aisin (Formerly Aisin AI)
Europe,Toyota,Corolla Verso (Turkiye),2009 FMS,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Japan,Toyota,Yaris,2009 FMS,Aisin (Formerly Aisin AI)
Japan,Toyota,Yaris,2009 FMS,"Aisin Corporation (Formerly Aisin Seiki Co., Ltd.)"
Europe,Lancia,Delta (Italy),2008,BorgWarner Inc.
