Region,Maker,Model,Model year,Supplier
ASEAN?India?Korea,Honda,CR-V (Thailand),2022,"Nisshinbo Somboon Automotive Co.,Ltd."
Japan,Honda,Fit,2022,"Akebono Brake Industry Co., Ltd."
Japan,Honda,Fit e:HEV,2022,"Akebono Brake Industry Co., Ltd."
Japan,Honda,Freed,2022,"Akebono Brake Industry Co., Ltd."
Europe,INEOS,Grenadier (France),2022,Brembo S.p.A.
ASEAN?India?Korea,Isuzu,D-Max (India),2022,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Isuzu,mu-X (Thailand),2022,ZF Friedrichshafen AG
Europe,Jaguar Land Rover,Land Rover Range Rover Evoque (UK),2022,Continental AG
Europe,Jaguar Land Rover,Land Rover Range Rover Sport SVR (UK),2022,ZF Friedrichshafen AG
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Bolero (India),2022,Tenneco Inc.
ASEAN?India?Korea,Maruti Suzuki,Alto K10 (India),2022,Tenneco Inc.
ASEAN?India?Korea,Maruti Suzuki,Baleno (India),2022,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Celerio (India),2022,Tenneco Inc.
ASEAN?India?Korea,Maruti Suzuki,Ciaz (India),2022,Tenneco Inc.
ASEAN?India?Korea,Maruti Suzuki,Dzire (India),2022,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Ertiga (India),2022,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Grand Vitara (India),2022,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Swift (India),2022,Allied JB Friction Pvt. Ltd.
ASEAN?India?Korea,Maruti Suzuki,Swift (India),2022,Tenneco Inc.
ASEAN?India?Korea,Maruti Suzuki,Wagon R (India),2022,Tenneco Inc.
ASEAN?India?Korea,Maruti Suzuki,XL6 (India),2022,Allied JB Friction Pvt. Ltd.
Japan,Mazda,CX-5,2022,Federal-Mogul Holdings LLC
Europe,Mercedes-Benz,EQA (Germany),2022,Federal-Mogul Holdings LLC
Japan,Mitsubishi,eK Space,2022,"Akebono Brake Industry Co., Ltd."
Japan,Mitsubishi,eK X Space,2022,"Akebono Brake Industry Co., Ltd."
ASEAN?India?Korea,Mitsubishi,Triton (Thailand),2022,"Nisshinbo Somboon Automotive Co.,Ltd."
Japan,Nissan,Leaf,2022,"Akebono Brake Industry Co., Ltd."
Japan,Nissan,Roox,2022,"Akebono Brake Industry Co., Ltd."
Europe,Peugeot,208 (Slovakia),2022,ITT Inc.
Japan,Toyota,Alphard,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Alphard Hybrid,2022,"Akebono Brake Industry Co., Ltd."
ASEAN?India?Korea,Toyota,Camry (Thailand),2022,"Nisshinbo Somboon Automotive Co.,Ltd."
Japan,Toyota,Camry Hybrid,2022,"Akebono Brake Industry Co., Ltd."
ASEAN?India?Korea,Toyota,Camry Hybrid (Thailand),2022,"Akebono Brake (Thailand) Co., Ltd."
ASEAN?India?Korea,Toyota,Camry Hybrid (Thailand),2022,"Nisshinbo Somboon Automotive Co.,Ltd."
ASEAN?India?Korea,Toyota,Corolla Altis (Thailand),2022,"Nisshinbo Somboon Automotive Co.,Ltd."
ASEAN?India?Korea,Toyota,Corolla Cross (Thailand),2022,"Nisshinbo Somboon Automotive Co.,Ltd."
Japan,Toyota,Granace,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Granace,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Raize,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Raize Hybrid,2022,"Akebono Brake Industry Co., Ltd."
Europe,Toyota,Supra (Austria),2022,Brembo S.p.A.
ASEAN?India?Korea,Toyota,Urban Cruiser Hyryder (India),2022,Allied JB Friction Pvt. Ltd.
Japan,Toyota,Vellfire,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Vellfire Hybrid,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Yaris,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Yaris Cross,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Yaris Cross,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Yaris Cross Hybrid,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Yaris Cross Hybrid,2022,"Akebono Brake Industry Co., Ltd."
Japan,Toyota,Yaris Hybrid,2022,"Akebono Brake Industry Co., Ltd."
Europe,Volkswagen,Crafter (Poland),2022,Federal-Mogul Holdings LLC
Americas,Volvo Cars,Volvo B9R (Brazil),2022,Tenneco Inc.
China,ARCFOX,£\S (4WD) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,ARCFOX,£\S (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,ARCFOX,£\S HI (4WD) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,ARCFOX,£\T (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Encino (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Encino EV (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Encino ironman (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai ix25 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai ix25 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Mistra (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Mistra (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Verna (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Beijing Hyundai,Hyundai Verna (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
Europe,BMW,740i M Sport (Germany),2021,Brembo S.p.A.
China,Changan,Alsvin (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Alsvin (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS15 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS15 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS15 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS15 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS35 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS55 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS55 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS55 PLUS Blue Whale Edition (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS55 PLUS Blue Whale Edition (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS75 PLUS (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS95 (4WD) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,CS95 (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado DT (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
China,Changan,Eado DT (FF) (China),2021,"Beijing Delphi Wanyuan Engine Management Systems Co., Ltd."
