Region,Maker,Model,Model year,Supplier
Japan,Daihatsu,Thor Custom,2023,Denso Corporation
Americas,Dodge,Charger (Canada),2023,"Continental Automotive Maquila Mexico, S.A. de C.V. - Juarez 2"
Europe,DS Automobiles,DS DS 7 Crossback E-Tense (France),2023,TI Fluid Systems Plc. (Formerly TI Automotive Limited)
China,FAW-Volkswagen,Volkswagen Sagitar (FF) (China),2023,"Fulin Precision Co., Ltd. (Formerly Mianyang Fulin Precision Co., Ltd.)"
China,FAW-Volkswagen,Volkswagen T-ROC (FF) (China),2023,"Fulin Precision Co., Ltd. (Formerly Mianyang Fulin Precision Co., Ltd.)"
China,FAW-Volkswagen,Volkswagen Tayron (FF) (China),2023,"Fulin Precision Co., Ltd. (Formerly Mianyang Fulin Precision Co., Ltd.)"
Americas,Honda,Accord (USA),2023,"Aisan Autopartes Mexico, S.A. de C.V."
Americas,Honda,Accord (USA),2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Honda,Accord Hybrid (USA),2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Civic,2023,Denso Corporation
Americas,Honda,CR-V Hybrid (USA),2023,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Fit,2023,Denso Corporation
Japan,Honda,Fit e:HEV,2023,Denso Corporation
Japan,Honda,Freed,2023,Denso Corporation
Japan,Honda,Freed +,2023,Denso Corporation
Japan,Honda,Freed + Hybrid,2023,Denso Corporation
Japan,Honda,Freed Hybrid,2023,Denso Corporation
Americas,Honda,HR-V (Mexico),2023,"Denso International America, Inc."
Japan,Honda,N-BOX,2023,Denso Corporation
Japan,Honda,N-BOX Custom,2023,Denso Corporation
Japan,Honda,N-ONE,2023,Denso Corporation
Japan,Honda,N-VAN,2023,Denso Corporation
Japan,Honda,N-WGN,2023,Denso Corporation
Japan,Honda,N-WGN Custom,2023,Denso Corporation
Japan,Honda,Vezel,2023,Denso Corporation
Japan,Honda,Vezel e:HEV,2023,Denso Corporation
Japan,Honda,ZR-V e:HEV,2023,"Aisan Industry Co., Ltd."
Americas,Hyundai,Elantra N (USA),2023,Motonic Corporation
ASEAN?India?Korea,Hyundai,Genesis G70 (Korea),2023,Motonic Corporation
ASEAN?India?Korea,Hyundai,Kona N (Korea),2023,Motonic Corporation
ASEAN?India?Korea,Hyundai,Palisade (Korea),2023,"Hyundam Industrial Co., Ltd."
Americas,Kia,Rio (Mexico),2023,Hyundam America Inc.
Americas,Kia,Sportage (USA),2023,Hyundam America Inc.
ASEAN?India?Korea,Mazda,Bongo Truck (Indonesia),2023,PT. Denso Indonesia
ASEAN?India?Korea,Mazda,Bongo Van (Indonesia),2023,PT. Denso Indonesia
Japan,Mazda,Carol,2023,Mitsubishi Electric Corporation
Japan,Mazda,Carol Hybrid,2023,Mitsubishi Electric Corporation
Japan,Mazda,Carol Hybrid,2023,Mitsubishi Electric Corporation
Japan,Mazda,Flair Crossover,2023,Mitsubishi Electric Corporation
Japan,Mazda,Scrum Truck,2023,Mitsubishi Electric Corporation
Japan,Mazda,Scrum Wagon,2023,Mitsubishi Electric Corporation
Europe,Mercedes-Benz,Mercedes-AMG C-Class (Germany),2023,"Hyundam Industrial Co., Ltd."
Europe,Mercedes-Benz,C-Class (Germany),2023,"Hyundam Industrial Co., Ltd."
