Region,Maker,Model,Model year,Supplier
China,GAC Motor,Trumpchi Emkoo (FF) (China),2025,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2025,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2025,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2025,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Japan,Honda,Step WGN,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Step WGN e:HEV,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra BE 6 (India),2025,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra BE 6 (India),2025,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XEV 9e (India),2025,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XEV 9e (India),2025,Tenneco Automotive India Pvt. Ltd.
Europe,Mercedes-Benz,E-Class (Germany),2025,Continental AG
Japan,Nissan,Note Aura,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Note e-POWER,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Rivian,R1S (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1S (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
China,SAIC Maxus,Maxus V80 (China),2025,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,SAIC Maxus,Maxus V80 (China),2025,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Americas,Ford,Bronco (USA),2024,thyssenkrupp Bilstein of America Inc.
China,GAC Aion,Aion V (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Aion,Aion V (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Japan,Nissan,Note Aura,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Note e-POWER,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Rivian,R1S (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1S (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
China,SAIC Maxus,Maxus V80 (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,SAIC Maxus,Maxus V80 (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Americas,Ford,Bronco (USA),2023,thyssenkrupp Bilstein of America Inc.
China,GAC Aion,Aion V (China),2023,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Aion,Aion V (China),2023,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2023,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2023,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2023,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2023,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Americas,Rivian,R1S (USA),2023,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1S (USA),2023,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2023,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2023,Tenneco Automotive Eastern Europe Sp. z o.o.
China,SAIC Maxus,Maxus V80 (China),2023,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,SAIC Maxus,Maxus V80 (China),2023,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
,,,,
Europe,Citroen,e-C3 (Slovakia),2025,Vibracoustic SE
China,GAC Motor,Trumpchi Emkoo (FF) (China),2025,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2025,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2025,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2025,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
ASEAN?India?Korea,GM,Buick Envista (Korea),2025,"SNT Motiv Co., Ltd. (Formerly S&T Motiv Co., Ltd.)"
ASEAN?India?Korea,GM,Chevrolet Trax (Korea),2025,"SNT Motiv Co., Ltd. (Formerly S&T Motiv Co., Ltd.)"
Japan,Honda,Step WGN,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Step WGN e:HEV,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra BE 6 (India),2025,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra BE 6 (India),2025,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XEV 9e (India),2025,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XEV 9e (India),2025,Tenneco Automotive India Pvt. Ltd.
Japan,Mazda,CX-70,2025,"ZF Sachs Korea Co., Ltd."
Europe,Mercedes-Benz,E-Class (Germany),2025,Continental AG
Japan,Mitsubishi,Delica Mini,2025,KYB Corporation
China,NIO,ET9 (4WD) (China),2025,Clear Motion Inc.
Americas,Nissan,Frontier (USA),2025,"ZF Suspension Technology Guadalajara, S.A. de C.V."
Americas,Nissan,Frontier (USA),2025,"ZF Suspension Technology Guadalajara, S.A. de C.V."
Japan,Nissan,Note Aura,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Note e-POWER,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Europe,Porsche,Panamera (Germany),2025,ZF Friedrichshafen AG
Europe,Porsche,Taycan (Germany),2025,ZF Friedrichshafen AG
Americas,Rivian,R1S (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1S (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2025,Tenneco Automotive Eastern Europe Sp. z o.o.
China,SAIC Maxus,Maxus V80 (China),2025,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,SAIC Maxus,Maxus V80 (China),2025,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Japan,Subaru,Forester,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Subaru,Forester,2025,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Subaru,Legacy (USA),2025,KYB Americas Corporation - Indiana
Americas,Subaru,Legacy (USA),2025,KYB Americas Corporation - Indiana
Americas,Toyota,Camry (USA),2025,KYB Corporation
Americas,Volkswagen,Jetta GLI (Mexico),2025,"Tenneco Automotive Iberica, S.A."
China,Xiaomi,SU7 Ultra (4WD) (China),2025,"ThyssenKrupp Bilstein Shock Absorbers Auto Parts (Changzhou) Co., Ltd."
Europe,Alfa Romeo,Giulia (Italy),2024,ZF Sachs Espana S.A.
Europe,Alfa Romeo,Giulia (Italy),2024,ZF Slovakia as - ?ahy
Europe,Aston Martin,Vantage Coupe (UK),2024,thyssenkrupp Bilstein GmbH
Europe,Audi,A1 (Spain),2024,ZF Friedrichshafen AG
Europe,Audi,e-tron GT (Germany),2024,ZF Slovakia as - ?ahy
Europe,Audi,Q4 e-tron (Germany),2024,ZF Friedrichshafen AG
Europe,Audi,Q4 Sportback e-tron (Germany),2024,ZF Friedrichshafen AG
Americas,Audi,Q5 (Mexico),2024,ZF Friedrichshafen AG
Americas,Audi,Q5 (Mexico),2024,ZF Friedrichshafen AG
Europe,BMW,5 Series (Germany),2024,Vibracoustic SE
Europe,BMW,i4 (Germany),2024,Continental AG
Europe,BMW,i4 (Germany),2024,Vibracoustic SE
China,BMW Brilliance,BMW iX3 (RR) (China),2024,Tenneco Inc.
China,BMW Brilliance,BMW iX3 (RR) (China),2024,Tenneco Inc.
China,BYD,Song L (4WD) (China),2024,Shanghai Baolong Automotive Corporation
China,BYD,Song L (RR) (China),2024,Shanghai Baolong Automotive Corporation
Americas,Chrysler,Pacifica (Canada),2024,ZF Friedrichshafen AG
Americas,Chrysler,Pacifica (Canada),2024,ZF Friedrichshafen AG
ASEAN?India?Korea,Citroen,Basalt (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,Basalt (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,C3 (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,C3 (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,C3 Aircross (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,C3 Aircross (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,e-C3 (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Citroen,e-C3 (India),2024,Gabriel India Ltd.
Japan,Daihatsu,Mira e:S,2024,KYB Corporation
Japan,Daihatsu,Mira e:S,2024,KYB Corporation
Japan,Daihatsu,Move Canbus,2024,KYB Corporation
Japan,Daihatsu,Rocky,2024,KYB Corporation
Japan,Daihatsu,Rocky HEV,2024,KYB Corporation
Japan,Daihatsu,Taft,2024,KYB Corporation
Japan,Daihatsu,Taft,2024,KYB Corporation
Europe,Dodge,Hornet (Italy),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Dodge,Hornet (Italy),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,DS Automobiles,DS DS 3 (France),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Fiat,500e (Italy),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Fiat,500e (Italy),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Americas,Ford,Bronco (USA),2024,thyssenkrupp Bilstein of America Inc.
Americas,Ford,Mustang GT (USA),2024,"BWI North America, Inc."
Americas,Ford,Ranger (USA),2024,"Fox Factory, Inc. - Gainesville Facility"
China,GAC Aion,Aion V (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Aion,Aion V (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi Emkoo (FF) (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,GAC Motor,Trumpchi GS4 (FF) (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Americas,GM,GMC Canyon (USA),2024,"Multimatic, Inc."
Americas,GM,Chevrolet Colorado (USA),2024,"Multimatic, Inc."
Americas,GM,Buick Enclave (USA),2024,ZF North America Inc.
ASEAN?India?Korea,GM,Buick Encore GX (Korea),2024,"SNT Motiv Co., Ltd. (Formerly S&T Motiv Co., Ltd.)"
ASEAN?India?Korea,GM,Buick Envista (Korea),2024,"SNT Motiv Co., Ltd. (Formerly S&T Motiv Co., Ltd.)"
ASEAN?India?Korea,GM,Chevrolet Trax (Korea),2024,"SNT Motiv Co., Ltd. (Formerly S&T Motiv Co., Ltd.)"
Japan,Honda,Civic,2024,KYB Corporation
Japan,Honda,Civic,2024,KYB Corporation
Japan,Honda,Civic e:HEV,2024,KYB Corporation
Japan,Honda,Civic e:HEV,2024,KYB Corporation
Americas,Honda,Civic Sedan (Canada),2024,KYB Corporation
Japan,Honda,Civic Type R,2024,ZF Friedrichshafen AG
Japan,Honda,Civic Type R,2024,ZF Friedrichshafen AG
Japan,Honda,Civic Type R,2024,ZF Friedrichshafen AG
Japan,Honda,N-ONE,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,N-ONE,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,N-VAN,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Honda,Pilot (USA),2024,ZF Friedrichshafen AG
Americas,Honda,Pilot (USA),2024,ZF Friedrichshafen AG
Americas,Honda,Ridgeline (USA),2024,ZF Friedrichshafen AG
Americas,Honda,Ridgeline (USA),2024,ZF Friedrichshafen AG
Japan,Honda,Step WGN,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Honda,Step WGN e:HEV,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
ASEAN?India?Korea,Hyundai,Genesis G70 (Korea),2024,"Hyundai Mobis Co., Ltd."
ASEAN?India?Korea,Hyundai,IONIQ 5 (Korea),2024,HL Mando Corporation (Formerly Mando Corporation)
ASEAN?India?Korea,Hyundai,Kona (Korea),2024,HL Mando Corporation (Formerly Mando Corporation)
Americas,Hyundai,Santa Cruz (USA),2024,HL Mando Corporation (Formerly Mando Corporation)
China,IM Motors,IM LS7 (RR) (China),2024,"ThyssenKrupp Bilstein Shock Absorbers Auto Parts (Changzhou) Co., Ltd."
ASEAN?India?Korea,Isuzu,mu-X (Thailand),2024,"KYB (Thailand) Co., Ltd."
Americas,Jeep,Grand Cherokee L (USA),2024,"Marelli Mexicana, S.A. de C.V. - San Francisco Plant (Formerly Calsonic Kansei Mexicana, S.A. de C.V. - San Francisco Plant)"
ASEAN?India?Korea,Jeep,Meridian (India),2024,Tenneco Automotive India Pvt. Ltd.
Americas,Jeep,Wagoneer (USA),2024,"ZF Suspension Technology Guadalajara, S.A. de C.V."
China,Jiangling Motors,Ford Bronco (4WD) (China),2024,"ThyssenKrupp Bilstein Shock Absorbers Auto Parts (Changzhou) Co., Ltd."
Americas,Kia,K3 Hatchback (Mexico),2024,"Mobis Manufacturing de Mexico, S. de R.L. de C.V."
Americas,Kia,K3 Sedan (Mexico),2024,"Mobis Manufacturing de Mexico, S. de R.L. de C.V."
Americas,Kia,K5 (USA),2024,HL Mando Corporation (Formerly Mando Corporation)
Americas,Kia,K5 (USA),2024,HL Mando Corporation (Formerly Mando Corporation)
Americas,Lucid,Lucid Air (USA),2024,thyssenkrupp Bilstein of America Inc.
Americas,Lucid,Lucid Air (USA),2024,thyssenkrupp Bilstein of America Inc.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Bolero (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Bolero (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Scorpio Classic (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Scorpio Classic (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Scorpio Classic (India),2024,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Scorpio-N (India),2024,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Thar (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Thar (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra Thar ROXX (India),2024,Tenneco Automotive India Pvt. Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV700 (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Mahindra & Mahindra,Mahindra XUV700 (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Maruti Suzuki,Brezza (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Maruti Suzuki,Brezza (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Maruti Suzuki,Grand Vitara (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Maruti Suzuki,Grand Vitara (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Maruti Suzuki,Jimny (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Maruti Suzuki,Jimny (India),2024,Gabriel India Ltd.
Japan,Mazda,Carol,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Carol,2024,KYB Corporation
Japan,Mazda,Carol Hybrid,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Mazda,Carol Hybrid,2024,KYB Corporation
Japan,Mazda,CX-60,2024,ZF Friedrichshafen AG
Japan,Mazda,CX-60 PHEV,2024,ZF Friedrichshafen AG
Japan,Mazda,CX-90,2024,"ZF Sachs Korea Co., Ltd."
Japan,Mazda,Flair Crossover,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Mazda,Mazda3 (Mexico),2024,"Hitachi Astemo Mexico, S.A. de C.V. - Queretaro Plant (Formerly Hitachi Automotive Systems Mexico, S.A. de C.V.)"
Europe,Mercedes-Benz,A-Class (Germany),2024,ZF Sachs Espana S.A.
Europe,Mercedes-Benz,CLE 300 4MATIC Coupe (Germany),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Europe,Mercedes-Benz,CLE 300 4MATIC Coupe (Germany),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Europe,Mercedes-Benz,EQE (Germany),2024,thyssenkrupp Bilstein GmbH
Europe,Mercedes-Benz,EQV (Spain),2024,Tenneco Inc.
Europe,Mercedes-Benz,EQV (Spain),2024,Tenneco Inc.
Europe,Mercedes-Benz,GLC Coupe (Germany),2024,THOMAS MAGNETE GMBH
Europe,Mercedes-Benz,Mercedes-AMG SL (Germany),2024,Tenneco Inc.
Japan,Mitsubishi,Delica D:2 Hybrid,2024,KYB Corporation
Japan,Mitsubishi,Delica Mini,2024,KYB Corporation
Japan,Mitsubishi,Delica Mini,2024,KYB Corporation
Japan,Mitsubishi,Eclipse Cross,2024,KYB Corporation
Japan,Mitsubishi,Eclipse Cross PHEV,2024,KYB Corporation
Japan,Mitsubishi,eK Wagon,2024,KYB Corporation
Japan,Mitsubishi,eK X,2024,KYB Corporation
Japan,Mitsubishi,eK X EV,2024,KYB Corporation
Japan,Mitsubishi,Outlander PHEV,2024,KYB Corporation
Japan,Mitsubishi,RVR,2024,KYB Corporation
Japan,Mitsubishi,RVR,2024,KYB Corporation
Americas,Nissan,Altima (USA),2024,KYB Americas Corporation - Indiana
Japan,Nissan,Dayz,2024,KYB Corporation
Japan,Nissan,Dayz Highway Star,2024,KYB Corporation
Japan,Nissan,Fairlady Z,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Fairlady Z,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Nissan,Frontier (USA),2024,thyssenkrupp Bilstein of America Inc.
Japan,Nissan,GT-R,2024,thyssenkrupp Bilstein GmbH
Americas,Nissan,Murano (USA),2024,KYB Americas Corporation - Indiana
Japan,Nissan,Note Aura,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Note e-POWER,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Nissan,Pathfinder (USA),2024,KYB Americas Corporation - Indiana
Americas,Nissan,Infiniti QX50 (Mexico),2024,ZF Friedrichshafen AG
Japan,Nissan,Rogue,2024,KYB Corporation
Japan,Nissan,Roox Highway Star,2024,KYB Corporation
Japan,Nissan,Roox Highway Star,2024,KYB Corporation
Japan,Nissan,Sakura,2024,KYB Corporation
Americas,Nissan,Sentra (Mexico),2024,ZF Active Safety And Electronics US LLC (Formerly TRW Automotive)
Americas,Nissan,Sentra (Mexico),2024,ZF Friedrichshafen AG
Japan,Nissan,Serena,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Serena,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Serena e-POWER,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Nissan,Serena e-POWER,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Nissan,Titan (USA),2024,thyssenkrupp Bilstein of America Inc.
Americas,Nissan,Titan XD (USA),2024,thyssenkrupp Bilstein of America Inc.
Japan,Nissan,X-Trail,2024,KYB Corporation
Europe,Opel,Corsa (Spain),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Peugeot,2008 (Spain),2024,Marelli Morocco LLC SARL
China,Polestar,Polestar 2 (China),2024,Oehlins Racing AB
Americas,Ram Trucks,Ram 1500 (USA),2024,"Hitachi Astemo Mexico, S.A. de C.V. - Queretaro Plant (Formerly Hitachi Automotive Systems Mexico, S.A. de C.V.)"
Americas,Ram Trucks,Ram 1500 (USA),2024,"Hitachi Astemo Mexico, S.A. de C.V. - Queretaro Plant (Formerly Hitachi Automotive Systems Mexico, S.A. de C.V.)"
Americas,Ram Trucks,Ram 2500 (Mexico),2024,thyssenkrupp Bilstein of America Inc.
Americas,Ram Trucks,Ram 2500 (Mexico),2024,thyssenkrupp Bilstein of America Inc.
Americas,Ram Trucks,Ram 3500 (Mexico),2024,"Marelli Mexicana, S.A. de C.V. - San Francisco Plant (Formerly Calsonic Kansei Mexicana, S.A. de C.V. - San Francisco Plant)"
Americas,Renault,Kardian (Brazil),2024,Marelli Europe S.p.A. (Formerly Magneti Marelli S.p.A.)
Europe,Renault,Megane E-TECH Electric (France),2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Europe,Renault,Megane E-TECH Electric (France),2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Americas,Rivian,R1S (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1S (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
Americas,Rivian,R1T (USA),2024,Tenneco Automotive Eastern Europe Sp. z o.o.
China,SAIC Maxus,Maxus V80 (China),2024,"Jiangyin Haida Rubber & Plastic Co., Ltd."
China,SAIC Maxus,Maxus V80 (China),2024,"Sichuan Ningjiang Shanchuan Machinery Co., Ltd."
Europe,Skoda,Enyaq iV (Czech Republic),2024,ZF Friedrichshafen AG
Europe,Skoda,Kodiaq (Czech Republic),2024,KYB Corporation
ASEAN?India?Korea,Skoda,Kushaq (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Skoda,Kushaq (India),2024,Gabriel India Ltd.
Europe,Skoda,Superb (Slovakia),2024,KYB Corporation
Japan,Subaru,BRZ,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Subaru,BRZ tS,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Subaru,BRZ tS,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Subaru,Levorg,2024,ZF Friedrichshafen AG
Japan,Subaru,Levorg Layback,2024,ZF Friedrichshafen AG
Americas,Subaru,Outback (USA),2024,KYB Americas Corporation - Indiana
Japan,Subaru,Pleo +,2024,KYB Corporation
Japan,Subaru,Pleo +,2024,KYB Corporation
Japan,Subaru,REX,2024,KYB Corporation
Japan,Subaru,WRX,2024,KYB Corporation
Japan,Subaru,WRX S4,2024,ZF Friedrichshafen AG
Japan,Subaru,WRX S4,2024,ZF Friedrichshafen AG
Japan,Suzuki,ACROSS PHV,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Suzuki,Alto,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Suzuki,Alto,2024,KYB Corporation
Japan,Suzuki,Alto Hybrid,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Suzuki,Alto Hybrid,2024,KYB Corporation
Japan,Suzuki,Hustler,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Suzuki,Ignis Hybrid,2024,KYB Corporation
Japan,Suzuki,Jimny,2024,KYB Corporation
Japan,Suzuki,Jimny,2024,KYB Corporation
Japan,Suzuki,Jimny Sierra,2024,KYB Corporation
Japan,Suzuki,Jimny Sierra,2024,KYB Corporation
Japan,Suzuki,Landy,2024,KYB Corporation
Japan,Suzuki,Landy,2024,KYB Corporation
Japan,Suzuki,Landy Hybrid,2024,KYB Corporation
Japan,Suzuki,Landy Hybrid,2024,KYB Corporation
Japan,Suzuki,Lapin,2024,KYB Corporation
Japan,Suzuki,Solio,2024,KYB Corporation
Japan,Suzuki,Solio Bandit Hybrid,2024,KYB Corporation
Japan,Suzuki,Solio Hybrid,2024,KYB Corporation
Japan,Suzuki,Wagon R SMILE,2024,KYB Corporation
Japan,Suzuki,XBEE,2024,KYB Corporation
ASEAN?India?Korea,Tata,Curvv.ev (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Tata,Curvv.ev (India),2024,Gabriel India Ltd.
ASEAN?India?Korea,Tata,Nexon (India),2024,Marelli Motherson Auto Suspension Parts Pvt. Ltd.
ASEAN?India?Korea,Tata,Nexon EV (India),2024,Marelli Motherson Auto Suspension Parts Pvt. Ltd.
ASEAN?India?Korea,Tata,Punch iCNG (India),2024,Tenneco Inc.
Americas,Tesla,Cybertruck (USA),2024,thyssenkrupp Bilstein of America Inc.
Americas,Tesla,Cybertruck (USA),2024,thyssenkrupp Bilstein of America Inc.
Japan,Toyota,4Runner,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Toyota,Alphard,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
Japan,Toyota,Alphard,2024,"Hitachi Astemo, Ltd. (Formerly Hitachi Automotive Systems, Ltd.)"
